Date,Open,High,Low,Close,Adj Close,Volume,Symbol,DailyReturn,Source,LoadTime
2019-08-28,204.1000061035156,205.72000122070312,203.32000732421875,205.52999877929688,204.42962646484372,15938800,AAPL,0.7006333331788406,Bloomberg,2025-10-22 19:20:59
2019-08-29,208.5,209.32000732421875,206.66000366210935,209.00999450683597,207.89097595214844,20990500,AAPL,0.24460168193571508,Bloomberg,2025-10-22 19:20:59
2019-08-30,210.16000366210935,210.4499969482422,207.1999969482422,208.7400054931641,207.6224365234375,21143400,AAPL,-0.6756747926348049,Bloomberg,2025-10-22 19:20:59
2019-09-03,206.42999267578125,206.97999572753903,204.22000122070312,205.6999969482422,204.59869384765625,20023000,AAPL,-0.3536287135782604,Bloomberg,2025-10-22 19:20:59
2019-09-04,208.38999938964844,209.47999572753903,207.32000732421875,209.19000244140625,208.07003784179688,19188100,AAPL,0.383897045971944,Bloomberg,2025-10-22 19:20:59
2019-09-05,212.0,213.97000122070312,211.50999450683597,213.27999877929688,212.13812255859372,23913700,AAPL,0.6037730091022996,Bloomberg,2025-10-22 19:20:59
2019-09-06,214.0500030517578,214.4199981689453,212.50999450683597,213.25999450683597,212.11822509765625,19362300,AAPL,-0.36907663333731444,Bloomberg,2025-10-22 19:20:59
2019-09-09,214.83999633789065,216.44000244140625,211.07000732421875,214.1699981689453,213.0233612060547,27309400,AAPL,-0.31185914185717917,Bloomberg,2025-10-22 19:20:59
2019-09-10,213.8600006103516,216.77999877929688,211.7100067138672,216.6999969482422,215.5398101806641,31777900,AAPL,1.327969854009778,Bloomberg,2025-10-22 19:20:59
2019-09-11,218.07000732421875,223.7100067138672,217.72999572753903,223.58999633789065,222.39292907714844,44289600,AAPL,2.5312921668613417,Bloomberg,2025-10-22 19:20:59
2019-09-12,224.8000030517578,226.4199981689453,222.8600006103516,223.08999633789065,221.8955993652344,32226700,AAPL,-0.7606791328527911,Bloomberg,2025-10-22 19:20:59
2019-09-13,220.0,220.7899932861328,217.0200042724609,218.75,217.57884216308597,39763300,AAPL,-0.5681818181818182,Bloomberg,2025-10-22 19:20:59
2019-09-16,217.72999572753903,220.1300048828125,217.55999755859372,219.8999938964844,218.72268676757807,21158100,AAPL,0.9966464022076414,Bloomberg,2025-10-22 19:20:59
2019-09-17,219.9600067138672,220.82000732421875,219.1199951171875,220.6999969482422,219.51840209960935,18318700,AAPL,0.33642035451363167,Bloomberg,2025-10-22 19:20:59
2019-09-18,221.05999755859372,222.8500061035156,219.44000244140625,222.7700042724609,221.57733154296875,25340000,AAPL,0.7735486893841734,Bloomberg,2025-10-22 19:20:59
2019-09-19,222.00999450683597,223.75999450683597,220.3699951171875,220.9600067138672,219.7770233154297,22060600,AAPL,-0.47294618213075446,Bloomberg,2025-10-22 19:20:59
2019-09-20,221.3800048828125,222.55999755859372,217.47000122070312,217.72999572753903,216.5642852783203,55413100,AAPL,-1.6487528569735095,Bloomberg,2025-10-22 19:20:59
2019-09-23,218.9499969482422,219.83999633789065,217.6499938964844,218.72000122070312,217.5489959716797,19165500,AAPL,-0.10504486446438792,Bloomberg,2025-10-22 19:20:59
2019-09-24,221.02999877929688,222.4900054931641,217.19000244140625,217.67999267578125,216.5145568847656,31190800,AAPL,-1.5156341320259776,Bloomberg,2025-10-22 19:20:59
2019-09-25,218.5500030517578,221.5,217.13999938964844,221.02999877929688,219.8466339111328,21903400,AAPL,1.134749802292037,Bloomberg,2025-10-22 19:20:59
2019-09-26,220.0,220.94000244140625,218.8300018310547,219.88999938964844,218.71273803710935,18833500,AAPL,-0.050000277432528405,Bloomberg,2025-10-22 19:20:59
2019-09-27,220.5399932861328,220.9600067138672,217.27999877929688,218.82000732421875,217.6484832763672,25352000,AAPL,-0.7798975307315439,Bloomberg,2025-10-22 19:20:59
2019-09-30,220.8999938964844,224.5800018310547,220.7899932861328,223.97000122070312,222.77088928222656,25977400,AAPL,1.389772480327615,Bloomberg,2025-10-22 19:20:59
2019-10-01,225.07000732421875,228.22000122070312,224.1999969482422,224.58999633789065,223.3875732421875,34805800,AAPL,-0.21327185795867915,Bloomberg,2025-10-22 19:20:59
2019-10-02,223.05999755859372,223.5800018310547,217.92999267578125,218.9600067138672,217.7877197265625,34612300,AAPL,-1.8380663900301273,Bloomberg,2025-10-22 19:20:59
2019-10-03,218.42999267578125,220.9600067138672,215.1300048828125,220.82000732421875,219.63775634765625,28606500,AAPL,1.0941787888923444,Bloomberg,2025-10-22 19:20:59
2019-10-04,225.63999938964844,227.4900054931641,223.88999938964844,227.00999450683597,225.79461669921875,34619700,AAPL,0.6071596883944943,Bloomberg,2025-10-22 19:20:59
2019-10-07,226.2700042724609,229.92999267578125,225.83999633789065,227.05999755859372,225.84434509277344,30576500,AAPL,0.3491374336925143,Bloomberg,2025-10-22 19:20:59
2019-10-08,225.82000732421875,228.05999755859372,224.3300018310547,224.3999938964844,223.19859313964844,27955000,AAPL,-0.6288253395083708,Bloomberg,2025-10-22 19:20:59
2019-10-09,227.02999877929688,227.7899932861328,225.63999938964844,227.02999877929688,225.81451416015625,18692600,AAPL,0.0,Bloomberg,2025-10-22 19:20:59
2019-10-10,227.92999267578125,230.44000244140625,227.3000030517578,230.08999633789065,228.85812377929688,28253400,AAPL,0.947661006237954,Bloomberg,2025-10-22 19:20:59
2019-10-11,232.9499969482422,237.63999938964844,232.30999755859372,236.2100067138672,234.9453582763672,41698900,AAPL,1.3994461508189342,Bloomberg,2025-10-22 19:20:59
2019-10-14,234.8999938964844,238.1300048828125,234.6699981689453,235.8699951171875,234.607177734375,24106900,AAPL,0.41294220770842427,Bloomberg,2025-10-22 19:20:59
2019-10-15,236.38999938964844,237.6499938964844,234.8800048828125,235.32000732421875,234.0601348876953,21840000,AAPL,-0.45263846532948665,Bloomberg,2025-10-22 19:20:59
2019-10-16,233.3699951171875,235.2400054931641,233.1999969482422,234.3699951171875,233.11520385742188,18475800,AAPL,0.428504101179694,Bloomberg,2025-10-22 19:20:59
2019-10-17,235.08999633789065,236.1499938964844,233.5200042724609,235.27999877929688,234.0203399658203,16896300,AAPL,0.08082115120421136,Bloomberg,2025-10-22 19:20:59
2019-10-18,234.58999633789065,237.5800018310547,234.2899932861328,236.41000366210935,235.1443023681641,24358400,AAPL,0.775824780523571,Bloomberg,2025-10-22 19:20:59
2019-10-21,237.5200042724609,240.9900054931641,237.32000732421875,240.50999450683597,239.2223358154297,21811800,AAPL,1.2588372265879624,Bloomberg,2025-10-22 19:20:59
2019-10-22,241.16000366210935,242.1999969482422,239.6199951171875,239.9600067138672,238.67529296875,20573400,AAPL,-0.49759368469884485,Bloomberg,2025-10-22 19:20:59
2019-10-23,242.1000061035156,243.2400054931641,241.22000122070312,243.17999267578125,241.87803649902344,18957200,AAPL,0.44609109667014196,Bloomberg,2025-10-22 19:20:59
2019-10-24,244.50999450683597,244.8000030517578,241.80999755859372,243.5800018310547,242.27589416503903,17318800,AAPL,-0.3803495548953022,Bloomberg,2025-10-22 19:20:59
2019-10-25,243.16000366210935,246.72999572753903,242.8800048828125,246.5800018310547,245.2598419189453,18369300,AAPL,1.4064805549590742,Bloomberg,2025-10-22 19:20:59
2019-10-28,247.4199981689453,249.25,246.72000122070312,249.0500030517578,247.71661376953125,24143200,AAPL,0.6588007820206543,Bloomberg,2025-10-22 19:20:59
2019-10-29,248.97000122070312,249.75,242.57000732421875,243.2899932861328,241.9874420166016,35709900,AAPL,-2.281402541158035,Bloomberg,2025-10-22 19:20:59
2019-10-30,244.75999450683597,245.3000030517578,241.2100067138672,243.25999450683597,241.9576110839844,31130500,AAPL,-0.612845249903822,Bloomberg,2025-10-22 19:20:59
2019-10-31,247.2400054931641,249.1699981689453,237.25999450683597,248.75999450683597,247.42816162109372,34790500,AAPL,0.614782794006167,Bloomberg,2025-10-22 19:20:59
2019-11-01,249.5399932861328,255.92999267578125,249.16000366210935,255.82000732421875,254.45037841796875,37781300,AAPL,2.5166362936000466,Bloomberg,2025-10-22 19:20:59
2019-11-04,257.3299865722656,257.8500061035156,255.3800048828125,257.5,256.1213684082031,25818000,AAPL,0.06606825345115011,Bloomberg,2025-10-22 19:20:59
2019-11-05,257.04998779296875,258.19000244140625,256.32000732421875,257.1300048828125,255.7533721923828,19974400,AAPL,0.03112899966686509,Bloomberg,2025-10-22 19:20:59
2019-11-06,256.7699890136719,257.489990234375,255.3699951171875,257.239990234375,255.86276245117188,18966100,AAPL,0.1830436736429114,Bloomberg,2025-10-22 19:20:59
2019-11-07,258.739990234375,260.3500061035156,258.1099853515625,259.42999267578125,258.81573486328125,23735100,AAPL,0.26667792666345225,Bloomberg,2025-10-22 19:20:59
2019-11-08,258.69000244140625,260.44000244140625,256.8500061035156,260.1400146484375,259.5240783691406,17496600,AAPL,0.5605211617560213,Bloomberg,2025-10-22 19:20:59
2019-11-11,258.29998779296875,262.4700012207031,258.2799987792969,262.20001220703125,261.5791931152344,20455300,AAPL,1.5098817647596745,Bloomberg,2025-10-22 19:20:59
2019-11-12,261.54998779296875,262.7900085449219,260.9200134277344,261.9599914550781,261.3397521972656,21847200,AAPL,0.1567591975702616,Bloomberg,2025-10-22 19:20:59
2019-11-13,261.1300048828125,264.7799987792969,261.07000732421875,264.4700012207031,263.84381103515625,25683600,AAPL,1.2790549823600383,Bloomberg,2025-10-22 19:20:59
2019-11-14,263.75,264.8800048828125,262.1000061035156,262.6400146484375,262.0181579589844,22295700,AAPL,-0.4208475266587678,Bloomberg,2025-10-22 19:20:59
2019-11-15,263.67999267578125,265.7799987792969,263.010009765625,265.760009765625,265.1307678222656,25051600,AAPL,0.7888414546496602,Bloomberg,2025-10-22 19:20:59
2019-11-18,265.79998779296875,267.42999267578125,264.2300109863281,267.1000061035156,266.46759033203125,21675800,AAPL,0.4890964523141579,Bloomberg,2025-10-22 19:20:59
2019-11-19,267.8999938964844,268.0,265.3900146484375,266.2900085449219,265.6595153808594,19041800,AAPL,-0.6009650572013797,Bloomberg,2025-10-22 19:20:59
2019-11-20,265.5400085449219,266.0799865722656,260.3999938964844,263.19000244140625,262.5668640136719,26558600,AAPL,-0.8849913489093191,Bloomberg,2025-10-22 19:20:59
2019-11-21,263.69000244140625,264.010009765625,261.17999267578125,262.010009765625,261.3896484375,30348800,AAPL,-0.6371089765356409,Bloomberg,2025-10-22 19:20:59
2019-11-22,262.5899963378906,263.17999267578125,260.8399963378906,261.7799987792969,261.1601867675781,16331300,AAPL,-0.3084647434746435,Bloomberg,2025-10-22 19:20:59
2019-11-25,262.7099914550781,266.44000244140625,262.5199890136719,266.3699951171875,265.73931884765625,21005100,AAPL,1.3931726166323652,Bloomberg,2025-10-22 19:20:59
2019-11-26,266.94000244140625,267.1600036621094,262.5,264.2900085449219,263.66424560546875,26301900,AAPL,-0.9927301536853971,Bloomberg,2025-10-22 19:20:59
2019-11-27,265.5799865722656,267.9800109863281,265.3099975585937,267.8399963378906,267.2058410644531,16308900,AAPL,0.8509714134690793,Bloomberg,2025-10-22 19:20:59
2019-11-29,266.6000061035156,268.0,265.8999938964844,267.25,266.61724853515625,11654400,AAPL,0.24380865776574473,Bloomberg,2025-10-22 19:20:59
2019-12-02,267.2699890136719,268.25,263.45001220703125,264.1600036621094,263.5345458984375,23621800,AAPL,-1.1636118828902307,Bloomberg,2025-10-22 19:20:59
2019-12-03,258.3099975585937,259.5299987792969,256.2900085449219,259.45001220703125,258.8357238769531,28607600,AAPL,0.4413358597082414,Bloomberg,2025-10-22 19:20:59
2019-12-04,261.07000732421875,263.3099975585937,260.67999267578125,261.739990234375,261.1202697753906,16795400,AAPL,0.2566295979469632,Bloomberg,2025-10-22 19:20:59
2019-12-05,263.7900085449219,265.8900146484375,262.7300109863281,265.5799865722656,264.951171875,18606100,AAPL,0.6785617230983665,Bloomberg,2025-10-22 19:20:59
2019-12-06,267.4800109863281,271.0,267.29998779296875,270.7099914550781,270.06903076171875,26518900,AAPL,1.207559569344827,Bloomberg,2025-10-22 19:20:59
2019-12-09,270.0,270.79998779296875,264.9100036621094,266.9200134277344,266.2880249023437,32010600,AAPL,-1.140735767505787,Bloomberg,2025-10-22 19:20:59
2019-12-10,268.6000061035156,270.07000732421875,265.8599853515625,268.4800109863281,267.8443298339844,22605100,AAPL,-0.044674279397169905,Bloomberg,2025-10-22 19:20:59
2019-12-11,268.8099975585937,271.1000061035156,268.5,270.7699890136719,270.12890625,19689200,AAPL,0.729136368765806,Bloomberg,2025-10-22 19:20:59
2019-12-12,267.7799987792969,272.5599975585937,267.32000732421875,271.4599914550781,270.8172607421875,34327600,AAPL,1.3742597253554714,Bloomberg,2025-10-22 19:20:59
2019-12-13,271.4599914550781,275.29998779296875,270.92999267578125,275.1499938964844,274.49853515625,33396900,AAPL,1.3593172318422033,Bloomberg,2025-10-22 19:20:59
2019-12-16,277.0,280.7900085449219,276.9800109863281,279.8599853515625,279.1973571777344,32046500,AAPL,1.032485686484657,Bloomberg,2025-10-22 19:20:59
2019-12-17,279.57000732421875,281.7699890136719,278.79998779296875,280.4100036621094,279.74609375,28539600,AAPL,0.3004601051201022,Bloomberg,2025-10-22 19:20:59
2019-12-18,279.79998779296875,281.8999938964844,279.1199951171875,279.739990234375,279.0776672363281,29007100,AAPL,-0.021443016873232943,Bloomberg,2025-10-22 19:20:59
2019-12-19,279.5,281.17999267578125,278.95001220703125,280.0199890136719,279.35699462890625,24592300,AAPL,0.18604258092016995,Bloomberg,2025-10-22 19:20:59
2019-12-20,282.2300109863281,282.6499938964844,278.5599975585937,279.44000244140625,278.77838134765625,68994500,AAPL,-0.9885584226749825,Bloomberg,2025-10-22 19:20:59
2019-12-23,280.5299987792969,284.25,280.3699951171875,284.0,283.3275756835937,24643000,AAPL,1.2369447958516198,Bloomberg,2025-10-22 19:20:59
2019-12-24,284.69000244140625,284.8900146484375,282.9200134277344,284.2699890136719,283.596923828125,12119700,AAPL,-0.1475336064254032,Bloomberg,2025-10-22 19:20:59
2019-12-26,284.82000732421875,289.9800109863281,284.70001220703125,289.9100036621094,289.2236022949219,23280300,AAPL,1.7870922712590682,Bloomberg,2025-10-22 19:20:59
2019-12-27,291.1199951171875,293.9700012207031,288.1199951171875,289.79998779296875,289.11383056640625,36566500,AAPL,-0.45342379306079406,Bloomberg,2025-10-22 19:20:59
2019-12-30,289.4599914550781,292.69000244140625,285.2200012207031,291.5199890136719,290.82977294921875,36028600,AAPL,0.7116691837923463,Bloomberg,2025-10-22 19:20:59
2019-12-31,289.92999267578125,293.67999267578125,289.5199890136719,293.6499938964844,292.9547119140625,25201400,AAPL,1.2830687802841683,Bloomberg,2025-10-22 19:20:59
2019-01-02,1016.5700073242188,1052.3199462890625,1015.7100219726562,1045.8499755859375,1045.8499755859375,1532600,GOOG,2.8802707192580366,Bloomberg,2025-10-22 19:20:59
2019-01-03,1041.0,1056.97998046875,1014.0700073242188,1016.0599975585938,1016.0599975585938,1841100,GOOG,-2.395773529433838,Bloomberg,2025-10-22 19:20:59
2019-01-04,1032.5899658203125,1070.8399658203125,1027.41796875,1070.7099609375,1070.7099609375,2093900,GOOG,3.691687540940234,Bloomberg,2025-10-22 19:20:59
2019-01-07,1071.5,1074.0,1054.760009765625,1068.3900146484375,1068.3900146484375,1981900,GOOG,-0.2902459497491834,Bloomberg,2025-10-22 19:20:59
2019-01-08,1076.1099853515625,1084.56005859375,1060.530029296875,1076.280029296875,1076.280029296875,1764900,GOOG,0.015801725439518813,Bloomberg,2025-10-22 19:20:59
2019-01-09,1081.6500244140625,1082.6300048828125,1066.4000244140625,1074.6600341796875,1074.6600341796875,1199300,GOOG,-0.6462340014425209,Bloomberg,2025-10-22 19:20:59
2019-01-10,1067.6600341796875,1071.1500244140625,1057.7099609375,1070.3299560546875,1070.3299560546875,1456400,GOOG,0.250072287949916,Bloomberg,2025-10-22 19:20:59
2019-01-11,1063.1800537109375,1063.7750244140625,1048.47998046875,1057.18994140625,1057.18994140625,1520800,GOOG,-0.5634146618702573,Bloomberg,2025-10-22 19:20:59
2019-01-14,1046.9200439453125,1051.530029296875,1041.2550048828125,1044.68994140625,1044.68994140625,1144300,GOOG,-0.2130155547178532,Bloomberg,2025-10-22 19:20:59
2019-01-15,1050.1700439453125,1080.050048828125,1047.3399658203125,1077.1500244140625,1077.1500244140625,1463600,GOOG,2.569105891403143,Bloomberg,2025-10-22 19:20:59
2019-01-16,1080.0,1092.375,1079.3399658203125,1080.969970703125,1080.969970703125,1331800,GOOG,0.0898121021412037,Bloomberg,2025-10-22 19:20:59
2019-01-17,1079.469970703125,1091.800048828125,1073.5,1089.9000244140625,1089.9000244140625,1242700,GOOG,0.966219903657326,Bloomberg,2025-10-22 19:20:59
2019-01-18,1100.0,1108.35205078125,1090.9000244140625,1098.260009765625,1098.260009765625,1955600,GOOG,-0.1581809303977273,Bloomberg,2025-10-22 19:20:59
2019-01-22,1088.0,1091.510009765625,1063.469970703125,1070.52001953125,1070.52001953125,1613500,GOOG,-1.6066158519071692,Bloomberg,2025-10-22 19:20:59
2019-01-23,1077.3499755859375,1084.9300537109375,1059.75,1075.5699462890625,1075.5699462890625,967000,GOOG,-0.1652229393616403,Bloomberg,2025-10-22 19:20:59
2019-01-24,1076.47998046875,1079.4749755859375,1060.699951171875,1073.9000244140625,1073.9000244140625,1361300,GOOG,-0.23966595770448662,Bloomberg,2025-10-22 19:20:59
2019-01-25,1085.0,1094.0,1081.8199462890625,1090.989990234375,1090.989990234375,1119100,GOOG,0.5520728326612904,Bloomberg,2025-10-22 19:20:59
2019-01-28,1080.1099853515625,1083.0,1063.800048828125,1070.0799560546875,1070.0799560546875,1284300,GOOG,-0.9286118481360348,Bloomberg,2025-10-22 19:20:59
2019-01-29,1072.6800537109375,1075.1500244140625,1055.864990234375,1060.6199951171875,1060.6199951171875,1021800,GOOG,-1.1242922390537808,Bloomberg,2025-10-22 19:20:59
2019-01-30,1068.4300537109375,1091.0,1066.8499755859375,1089.06005859375,1089.06005859375,1279800,GOOG,1.9308708895972262,Bloomberg,2025-10-22 19:20:59
2019-01-31,1103.0,1117.3299560546875,1095.4100341796875,1116.3699951171875,1116.3699951171875,1538300,GOOG,1.2121482427187218,Bloomberg,2025-10-22 19:20:59
2019-02-01,1112.4000244140625,1125.0,1104.8900146484375,1110.75,1110.75,1462200,GOOG,-0.14833013105439494,Bloomberg,2025-10-22 19:20:59
2019-02-04,1112.6600341796875,1132.800048828125,1109.02001953125,1132.800048828125,1132.800048828125,2576500,GOOG,1.8100780139268504,Bloomberg,2025-10-22 19:20:59
2019-02-05,1124.8399658203125,1146.8499755859375,1117.248046875,1145.989990234375,1145.989990234375,3552200,GOOG,1.8802696433921968,Bloomberg,2025-10-22 19:20:59
2019-02-06,1139.5699462890625,1147.0,1112.77001953125,1115.22998046875,1115.22998046875,2105600,GOOG,-2.135890464606763,Bloomberg,2025-10-22 19:20:59
2019-02-07,1104.1600341796875,1104.8399658203125,1086.0,1098.7099609375,1098.7099609375,2044800,GOOG,-0.493594503829014,Bloomberg,2025-10-22 19:20:59
2019-02-08,1087.0,1098.9100341796875,1086.550048828125,1095.06005859375,1095.06005859375,1075800,GOOG,0.7414957307957681,Bloomberg,2025-10-22 19:20:59
2019-02-11,1096.949951171875,1105.9449462890625,1092.8599853515625,1095.010009765625,1095.010009765625,1065200,GOOG,-0.17684867064149595,Bloomberg,2025-10-22 19:20:59
2019-02-12,1106.800048828125,1125.2950439453125,1105.8499755859375,1121.3699951171875,1121.3699951171875,1609100,GOOG,1.3164027508391507,Bloomberg,2025-10-22 19:20:59
2019-02-13,1124.989990234375,1134.72998046875,1118.5,1120.1600341796875,1120.1600341796875,1049800,GOOG,-0.42933324710571424,Bloomberg,2025-10-22 19:20:59
2019-02-14,1118.050048828125,1128.22998046875,1110.4449462890625,1121.6700439453125,1121.6700439453125,947600,GOOG,0.32377755548436926,Bloomberg,2025-10-22 19:20:59
2019-02-15,1130.0799560546875,1131.6700439453125,1110.6500244140625,1113.6500244140625,1113.6500244140625,1449800,GOOG,-1.4538733788346134,Bloomberg,2025-10-22 19:20:59
2019-02-19,1110.0,1121.8900146484375,1110.0,1118.56005859375,1118.56005859375,1046400,GOOG,0.7711764498873874,Bloomberg,2025-10-22 19:20:59
2019-02-20,1119.989990234375,1123.4100341796875,1105.280029296875,1113.800048828125,1113.800048828125,1087800,GOOG,-0.5526782792902158,Bloomberg,2025-10-22 19:20:59
2019-02-21,1110.8399658203125,1111.93994140625,1092.52001953125,1096.969970703125,1096.969970703125,1415100,GOOG,-1.2486042583951364,Bloomberg,2025-10-22 19:20:59
2019-02-22,1100.9000244140625,1111.239990234375,1095.5999755859375,1110.3699951171875,1110.3699951171875,1049500,GOOG,0.8602026063325096,Bloomberg,2025-10-22 19:20:59
2019-02-25,1116.0,1118.5400390625,1107.27001953125,1109.4000244140625,1109.4000244140625,1413100,GOOG,-0.5913956618223567,Bloomberg,2025-10-22 19:20:59
2019-02-26,1105.75,1119.510009765625,1099.9200439453125,1115.1300048828125,1115.1300048828125,1471300,GOOG,0.8482934553753109,Bloomberg,2025-10-22 19:20:59
2019-02-27,1106.949951171875,1117.97998046875,1101.0,1116.050048828125,1116.050048828125,968400,GOOG,0.8220875430380716,Bloomberg,2025-10-22 19:20:59
2019-02-28,1111.300048828125,1127.6500244140625,1111.010009765625,1119.9200439453125,1119.9200439453125,1542500,GOOG,0.7756676629572145,Bloomberg,2025-10-22 19:20:59
2019-03-01,1124.9000244140625,1142.969970703125,1124.75,1140.989990234375,1140.989990234375,1450300,GOOG,1.4303462948801549,Bloomberg,2025-10-22 19:20:59
2019-03-04,1146.989990234375,1158.280029296875,1130.68994140625,1147.800048828125,1147.800048828125,1446000,GOOG,0.0706247308735862,Bloomberg,2025-10-22 19:20:59
2019-03-05,1150.06005859375,1169.6099853515625,1146.1949462890625,1162.030029296875,1162.030029296875,1443200,GOOG,1.0408126613632185,Bloomberg,2025-10-22 19:20:59
2019-03-06,1162.489990234375,1167.5660400390625,1155.489990234375,1157.8599853515625,1157.8599853515625,1099300,GOOG,-0.3982834193590796,Bloomberg,2025-10-22 19:20:59
2019-03-07,1155.719970703125,1156.7550048828125,1134.9100341796875,1143.300048828125,1143.300048828125,1166600,GOOG,-1.0746480280550903,Bloomberg,2025-10-22 19:20:59
2019-03-08,1126.72998046875,1147.0799560546875,1123.300048828125,1142.3199462890625,1142.3199462890625,1212400,GOOG,1.383647021962321,Bloomberg,2025-10-22 19:20:59
2019-03-11,1144.449951171875,1176.18994140625,1144.449951171875,1175.760009765625,1175.760009765625,1719200,GOOG,2.7358171986192703,Bloomberg,2025-10-22 19:20:59
2019-03-12,1178.260009765625,1200.0,1178.260009765625,1193.199951171875,1193.199951171875,2013100,GOOG,1.2679664320629702,Bloomberg,2025-10-22 19:20:59
2019-03-13,1200.64501953125,1200.9300537109375,1191.93994140625,1193.3199462890625,1193.3199462890625,1435900,GOOG,-0.6100948342789377,Bloomberg,2025-10-22 19:20:59
2019-03-14,1194.510009765625,1197.8800048828125,1184.47998046875,1185.550048828125,1185.550048828125,1172800,GOOG,-0.7500950903925899,Bloomberg,2025-10-22 19:20:59
2019-03-15,1193.3800048828125,1196.5699462890625,1182.6099853515625,1184.4599609375,1184.4599609375,2461800,GOOG,-0.7474604827310166,Bloomberg,2025-10-22 19:20:59
2019-03-18,1183.300048828125,1190.0,1177.4210205078125,1184.260009765625,1184.260009765625,1292600,GOOG,0.0811257413916861,Bloomberg,2025-10-22 19:20:59
2019-03-19,1188.81005859375,1200.0,1185.8699951171875,1198.8499755859375,1198.8499755859375,1520700,GOOG,0.8445349969585363,Bloomberg,2025-10-22 19:20:59
2019-03-20,1197.3499755859375,1227.1400146484375,1196.1700439453125,1223.969970703125,1223.969970703125,2227400,GOOG,2.223242632477667,Bloomberg,2025-10-22 19:20:59
2019-03-21,1216.0,1231.7900390625,1213.1500244140625,1231.5400390625,1231.5400390625,1204000,GOOG,1.277963738692434,Bloomberg,2025-10-22 19:20:59
2019-03-22,1226.3199462890625,1230.0,1202.824951171875,1205.5,1205.5,1714200,GOOG,-1.6977581056285713,Bloomberg,2025-10-22 19:20:59
2019-03-25,1196.9300537109375,1206.39794921875,1187.0400390625,1193.0,1193.0,1496800,GOOG,-0.3283444758323882,Bloomberg,2025-10-22 19:20:59
2019-03-26,1198.530029296875,1202.8299560546875,1176.719970703125,1184.6199951171875,1184.6199951171875,1901200,GOOG,-1.1605912108725307,Bloomberg,2025-10-22 19:20:59
2019-03-27,1185.5,1187.5589599609375,1159.3699951171875,1173.02001953125,1173.02001953125,1400200,GOOG,-1.0527187236398143,Bloomberg,2025-10-22 19:20:59
2019-03-28,1171.5400390625,1171.56494140625,1159.4310302734375,1168.489990234375,1168.489990234375,1012400,GOOG,-0.26034524868358205,Bloomberg,2025-10-22 19:20:59
2019-03-29,1174.9000244140625,1178.989990234375,1162.8800048828125,1173.31005859375,1173.31005859375,1269900,GOOG,-0.13532775447046536,Bloomberg,2025-10-22 19:20:59
2019-04-01,1184.0999755859375,1196.6600341796875,1182.0,1194.4300537109375,1194.4300537109375,1252500,GOOG,0.872399150239682,Bloomberg,2025-10-22 19:20:59
2019-04-02,1195.3199462890625,1201.3499755859375,1185.7099609375,1200.489990234375,1200.489990234375,827900,GOOG,0.43252385784769926,Bloomberg,2025-10-22 19:20:59
2019-04-03,1207.47998046875,1216.300048828125,1200.5,1205.9200439453125,1205.9200439453125,1017800,GOOG,-0.1291894315988514,Bloomberg,2025-10-22 19:20:59
2019-04-04,1205.93994140625,1215.6700439453125,1204.1300048828125,1215.0,1215.0,950000,GOOG,0.7512860535314089,Bloomberg,2025-10-22 19:20:59
2019-04-05,1214.989990234375,1216.219970703125,1205.030029296875,1207.1500244140625,1207.1500244140625,907200,GOOG,-0.6452699926194576,Bloomberg,2025-10-22 19:20:59
2019-04-08,1207.8900146484375,1208.68994140625,1199.8599853515625,1203.8399658203125,1203.8399658203125,860200,GOOG,-0.3352994708962626,Bloomberg,2025-10-22 19:20:59
2019-04-09,1196.0,1202.2900390625,1193.0799560546875,1197.25,1197.25,876400,GOOG,0.10451505016722408,Bloomberg,2025-10-22 19:20:59
2019-04-10,1200.6800537109375,1203.7850341796875,1196.43505859375,1202.1600341796875,1202.1600341796875,724600,GOOG,0.123261851829372,Bloomberg,2025-10-22 19:20:59
2019-04-11,1203.9599609375,1207.9599609375,1200.1300048828125,1204.6199951171875,1204.6199951171875,710200,GOOG,0.054821937697458335,Bloomberg,2025-10-22 19:20:59
2019-04-12,1210.0,1218.3499755859375,1208.1099853515625,1217.8699951171875,1217.8699951171875,933400,GOOG,0.6504128196022727,Bloomberg,2025-10-22 19:20:59
2019-04-15,1218.0,1224.199951171875,1209.1099853515625,1221.0999755859375,1221.0999755859375,1187400,GOOG,0.25451359490455666,Bloomberg,2025-10-22 19:20:59
2019-04-16,1225.0,1230.8199462890625,1220.1199951171875,1227.1300048828125,1227.1300048828125,856300,GOOG,0.17387794961734696,Bloomberg,2025-10-22 19:20:59
2019-04-17,1233.0,1240.56005859375,1227.8199462890625,1236.3399658203125,1236.3399658203125,1221900,GOOG,0.2708812506336172,Bloomberg,2025-10-22 19:20:59
2019-04-18,1239.1800537109375,1242.0,1234.6099853515625,1236.3699951171875,1236.3699951171875,1331800,GOOG,-0.22676757791047372,Bloomberg,2025-10-22 19:20:59
2019-04-22,1235.989990234375,1249.0899658203125,1228.31005859375,1248.8399658203125,1248.8399658203125,807300,GOOG,1.0396504573229448,Bloomberg,2025-10-22 19:20:59
2019-04-23,1250.68994140625,1269.0,1246.3800048828125,1264.550048828125,1264.550048828125,1319900,GOOG,1.1081969209963407,Bloomberg,2025-10-22 19:20:59
